0, 1, 3.66, 3.66, 3.66, 3.66, 0.0
1, 1, 3.58, 3.58, 3.58, 3.58, 0.0
2, 1, 2.49, 2.49, 2.49, 2.49, 0.0
3, 1, 2.49, 2.49, 2.49, 2.49, 0.0
